ID,MO_MAX_GeneracionTotal MWH,MO_MIN_Confiabilidad,MO_MIN_Vulnerabilidad,MO_MAX_Caudal Remanente instantaneo,MO_MAX_Resiliencia,MO_MAX_BeneficiosTotales,VAR_Ano Reemplazo Legumbres,VAR_Diferencia Legumbres GarzasySuizas1,VAR_Diferencia Leguminosas SORPAM1,VAR_Diferencia Leguminosas AsociacionMauleSur1,VAR_Diferencia Leguminosas AsociacionCanalMaule1,VAR_Diferencia Leguminosas CooperativaDeRiego1,VAR_Diferencia Leguminosas ParticularesRiberaNorte1,VAR_Diferencia Leguminosas ParticularesRiberaSur1,VAR_Diferencia Leguminosas AduccionMelado1,VAR_Ano Reemplazo Cereales,VAR_Diferencia Cereales GarzasySuizas1,VAR_Diferencia Cereales SORPAM1,VAR_Diferencia Cereales AsociacionMauleSur1,VAR_Diferencia Cereales AsociacionCanalMaule1,VAR_Diferencia Cereales CooperativaDeRiego1,VAR_Diferencia Cereales ParticularesRiberaNorte1,VAR_Diferencia Cereales ParticularesRiberaSur1,VAR_Diferencia Cereales AduccionMelado1,VAR_beta,VAR_alpha,REC_GeneracionTotal MWH,REC_Confiabilidad,REC_Vulnerabilidad,REC_Caudal Remanente instantaneo,REC_Resiliencia,REC_BeneficiosTotales
14,747.5829501183458,0.006687242798353909,3473114.9244369455,7.383092134320993,2.3333333333333335,1128886803709.504,7.708892039884946,0.0071914981916840585,0.011835615385120696,0.047478390933905885,0.015028812280344635,0.01682125863361611,0.013797958860159129,0.019067548429049033,0.04725972512178681,1.9996360413778085,0.012496127693490178,0.3167179584676077,0.22069091828879875,0.10807880353804211,0.1005978927852655,0.08298502854684318,0.05883820880515684,0.3130142416555755,263550003.9928901,0.6793351473910489,-747.5829501183458,0.006687242798353909,3473114.9244369455,-7.383092134320993,-2.3333333333333335,-1128886803709.504
15,747.5279713803408,0.004115226337448559,1460467.7749649268,7.374735647676499,2.0,1172730199822.9478,2.425021028073147,0.009290181538154226,0.012026392973880596,0.042918438008599465,0.015087205132011342,0.011338814677788215,0.010964663875758573,0.011277231041572498,0.04978495521910315,0.2910679200733105,0.11023909943682342,0.31160504564467173,0.1946267233376935,0.1007531071315251,0.09055899126873415,0.08438422399881007,0.033752093820082284,0.3229538460980722,538108802.3279665,0.7401777510694099,-747.5279713803408,0.004115226337448559,1460467.7749649268,-7.374735647676499,-2.0,-1172730199822.9478
16,747.5816334100414,0.0051440329218107,3413494.149636361,7.3787984242684646,2.6666666666666665,1088079117012.3806,3.9560362913755167,0.006085389757965378,0.006171878695090166,0.03981852831518905,0.014799957236401932,0.01028341095267235,0.01440855183101042,0.013327645526750434,0.027698162905484602,0.8235156553640036,0.12761002406576832,0.2804794435868334,0.18523099247714955,0.10995046343731914,0.059255336586794875,0.0044456119521846665,0.041760775877232606,0.3260030463989835,320698981.7202616,0.6564267988422411,-747.5816334100414,0.0051440329218107,3413494.149636361,-7.3787984242684646,-2.6666666666666665,-1088079117012.3806
17,746.5106097964668,0.004629629629629629,2518012.7656800244,7.376345313720553,2.6666666666666665,593071454051.5677,8.882430101012057,0.029363729791537712,0.01263701488592616,0.04733152920682949,0.0024315514265104794,0.012463128822677926,0.00677345420700117,0.0139821320537684,0.018379584055804272,3.00492945076551,0.11922602913720097,0.029824662314491324,0.19242568146973915,0.07140185791312602,0.10690674209871409,0.050791704606239454,0.040924107787241745,0.1923398917855815,274106853.34879875,0.6035044421293463,-746.5106097964668,0.004629629629629629,2518012.7656800244,-7.376345313720553,-2.6666666666666665,-593071454051.5677
18,,0.0005144032921810699,1326052.8135591848,,1.0,689439369832.4574,2.5429246154342566,0.008422466510257694,0.00025446330385039614,0.025727471306146738,0.01587639486798027,0.01663436088011512,0.013319123869460004,0.005841659205591849,0.026785554319903704,0.2795966515289676,0.11469610667236356,0.08242335052122585,0.20782367302268523,0.05016841886922425,0.05902119157640053,0.06591302041586226,0.03470016178755584,0.15196806265149285,515639826.547347,0.682954634472807,,0.0005144032921810699,1326052.8135591848,,-1.0,-689439369832.4574
19,747.4809038583923,0.004115226337448559,2990829.7699552434,7.377136573384045,2.6666666666666665,-52769816831.92873,8.235955462038696,0.02766469065789936,0.015401674824219983,0.03023083502543407,0.007224990483727626,0.01664940935466902,0.01510778736512898,0.011231552077297112,0.010396571288590294,18.252938704890603,0.12378704065360674,0.3112824215696573,0.11360632275033632,0.06392750146975038,0.10090356680620516,0.017300770554955127,0.021078299962027206,0.24024781073389026,453780494.68005306,0.6149425312328983,-747.4809038583923,0.004115226337448559,2990829.7699552434,-7.377136573384045,-2.6666666666666665,52769816831.92873
20,746.5324534032701,0.004115226337448559,2104592.120645564,7.375184987180835,2.0,1039540843999.7825,8.057619811306756,0.019636078738975542,0.009730430617327455,0.032202904762916984,0.009169069489193105,0.01967327673909874,0.01385717880589387,0.01123445886097886,0.044315616863745244,2.2018693988099747,0.12369787750144932,0.3020753884295261,0.2241898576670867,0.1089162877726918,0.10878878775051992,0.08398071039660668,0.05922455113025147,0.2975381314858823,342308261.71403337,0.682242793880948,-746.5324534032701,0.004115226337448559,2104592.120645564,-7.375184987180835,-2.0,-1039540843999.7825
21,747.0581857563419,0.006172839506172839,3511309.599627748,7.382706926788818,2.6666666666666665,1064770002057.6259,4.437126570756092,0.010127849044915704,0.01010940203255293,0.03454530253041908,0.005679501521064533,0.010459276522763914,0.0027760674302834774,0.014711920484282014,0.014096722097935417,0.6973288944963638,0.034318799214299575,0.26661595739377897,0.2124633653981748,0.10138459914229647,0.08118529165994404,0.08416562920085786,0.05782182519745231,0.2778915949273776,196635825.6966735,0.6944492976527324,-747.0581857563419,0.006172839506172839,3511309.599627748,-7.382706926788818,-2.6666666666666665,-1064770002057.6259
22,746.6334652466478,0.0036008230452674894,1932353.2908837069,7.375100668526448,2.3333333333333335,3349725531.1607857,2.248593892557296,0.01943423584841037,0.0007200096275513614,0.02373075412094238,0.007206723038218274,0.00457070382367604,0.01388825218778519,0.0030517349128080444,0.008290940110458792,17.252584509412788,0.11845603919772932,0.1566671414256583,0.16857596571460431,0.10118337586609559,0.06342258403987495,0.07980489219008095,0.04291068800696856,0.2881173801765494,537037935.1357884,0.6026511475034574,-746.6334652466478,0.0036008230452674894,1932353.2908837069,-7.375100668526448,-2.3333333333333335,-3349725531.1607857
23,747.5309726819398,0.0036008230452674894,1450146.240267269,7.374057785537539,2.3333333333333335,1188934837482.42,8.057619811306756,0.019448838131152883,0.012473911311568943,0.04679875347563049,0.018818757972498896,0.019633416878462664,0.012468873541078325,0.013699732219644833,0.008893825814920493,0.8469350069691939,0.12369787750144932,0.30454760707762085,0.2336396060925885,0.1089162877726918,0.09705344581677049,0.085489878900177,0.040746754564890256,0.297567542141037,273839840.7033288,0.692169012281835,-747.5309726819398,0.0036008230452674894,1450146.240267269,-7.374057785537539,-2.3333333333333335,-1188934837482.42
24,747.8805550399253,0.0051440329218107,2222328.4918627325,7.377886304511323,3.0,1125083695110.7913,7.253007825397587,0.006829474292759397,0.011832523049286281,0.04281332655490338,0.014648611053938282,0.01638994249861341,0.013797958860159129,0.019067548429049033,0.04725972512178681,1.9996360413778085,0.010925512956354825,0.3160689417515795,0.22069091828879875,0.10807880353804211,0.1005978927852655,0.050655375207027,0.05883820880515684,0.3130142416555755,265343942.3035286,0.676012575752028,-747.8805550399253,0.0051440329218107,2222328.4918627325,-7.377886304511323,-3.0,-1125083695110.7913
25,748.2784773641523,0.0051440329218107,3341781.7475905414,7.3791333506187105,2.6666666666666665,782842141392.7695,3.6882776224961886,0.0053242316304716675,0.01311648747911263,0.012739944781482566,0.007113628400840741,0.0006186985600018202,0.0092601026766418,0.01151873572567247,0.03773196952632908,0.6029272190572703,0.07487044547477774,0.25987517707922675,0.036411592063547125,0.0823623739384362,0.060269348398929765,0.07328816193518985,0.05817492752697123,0.3011098308649649,491650222.14466035,0.6013277398841105,-748.2784773641523,0.0051440329218107,3341781.7475905414,-7.3791333506187105,-2.6666666666666665,-782842141392.7695
26,747.7691972595225,0.0036008230452674894,2791526.4182887166,7.376678687228461,2.3333333333333335,23391374397.711525,7.667343141903547,0.02251094675688623,0.012045088626679575,0.04458412226411703,0.014157162958772566,0.015724328336703144,0.0054666746727977545,0.00465025196881281,0.0016710280158665166,17.071943222888166,0.06761256440071935,0.16881998796774553,0.02549298832824025,0.10281783020787037,0.10966189132662092,0.01371193938726506,0.035695873188553245,0.3136665689471462,464921405.48676896,0.605110186510032,-747.7691972595225,0.0036008230452674894,2791526.4182887166,-7.376678687228461,-2.3333333333333335,-23391374397.711525
27,746.9941831172522,0.004115226337448559,1444715.4331127042,7.3738812399657885,2.0,1202637667033.0415,8.057619811306756,0.019448838131152883,0.017743044753373557,0.04753550605401651,0.018818757972498896,0.018948636739110535,0.017025031836958082,0.013699732219644833,0.04962721323826687,0.8469350069691939,0.12369787750144932,0.309622809315352,0.2336396060925885,0.1089162877726918,0.09654837147633681,0.08706387297692661,0.04363398943119445,0.297567542141037,276927091.2676321,0.692169012281835,-746.9941831172522,0.004115226337448559,1444715.4331127042,-7.3738812399657885,-2.0,-1202637667033.0415
28,748.0226548709076,0.004629629629629629,3363253.3741100933,7.3775324945446945,2.6666666666666665,-7532796955.562012,18.794118440335794,0.002124677113937409,0.0008574690724812762,0.025726842742661016,0.015530107113594553,0.018133257006338988,0.006358646950914206,0.013527135431653433,0.046682856236174144,16.132158035613212,0.09936000842409132,0.22343511364408827,0.19748288425740962,0.1000681578677016,0.030421221508830018,0.015339322159919054,0.01005677025724418,0.2734325499399688,450764175.18230706,0.7011649916542148,-748.0226548709076,0.004629629629629629,3363253.3741100933,-7.3775324945446945,-2.6666666666666665,7532796955.562012
29,747.4479158970614,0.0036008230452674894,2217167.4194137254,7.374980784072529,2.3333333333333335,1108436331022.6904,0.5655917868947191,0.018127687281201288,0.00853568291976637,0.03986314303517599,0.01840889178580727,0.0009423754000224852,0.00359688319960168,0.012843213432987239,0.00492121640984285,0.974347217948468,0.0823587130225068,0.3130978634662734,0.1837963281612695,0.09925420477219336,0.0676500104639013,0.08633233506764065,0.027476922435320943,0.309933275798484,272743159.18161017,0.6413007865619637,-747.4479158970614,0.0036008230452674894,2217167.4194137254,-7.374980784072529,-2.3333333333333335,-1108436331022.6904
30,748.017601600521,0.004629629629629629,3334012.698206448,7.377593489591336,2.6666666666666665,1058288268131.9572,2.1675099188932627,0.002617195046912122,0.0008055008334240834,0.0076789797519924135,0.01058685021155582,0.000997045641398425,0.008532903649423763,0.004215073091653092,0.0213852820936863,0.07122818581266821,0.12053427827657005,0.3153425806438855,0.2182231478753236,0.08575494004667306,0.0955719951093709,0.05268666729379126,0.03686816380122567,0.22732636185486527,455999401.24582595,0.6680768722057591,-748.017601600521,0.004629629629629629,3334012.698206448,-7.377593489591336,-2.6666666666666665,-1058288268131.9572
31,747.1139101139267,0.004115226337448559,2698507.3761791764,7.376704108350687,2.0,436740067662.1958,4.699505738851924,0.021671279499183703,0.006619701939104124,0.009760782130138198,0.014235451656057854,0.01871504631379424,0.00870552841905572,0.0028439367301514385,0.021187707160613457,8.503334900568703,0.1148652312911551,0.2582551342840825,0.005850971755899829,0.09835529426631084,0.09189581196828885,0.02146894789705378,0.03962726950984488,0.17947623107622024,621901081.9947958,0.6102815216264282,-747.1139101139267,0.004115226337448559,2698507.3761791764,-7.376704108350687,-2.0,-436740067662.1958
32,747.5227531972902,0.004115226337448559,3322145.6824723864,7.377869814706961,2.6666666666666665,622823330318.6365,5.768947486285771,0.021681908565377748,0.008337335514628815,0.03424607353210666,0.004967764148765775,0.016247360589086608,0.016804757124254423,0.00623527152446308,0.002358874791099175,3.8463706381257663,0.08321532565784412,0.14435072705820473,0.09447264996662043,0.09473190296088499,0.10153161652916044,0.002709289170519871,0.04362677853064353,0.10334220457456407,424430412.27145386,0.7045244642586017,-747.5227531972902,0.004115226337448559,3322145.6824723864,-7.377869814706961,-2.6666666666666665,-622823330318.6365
33,747.9268064976441,0.004115226337448559,3016143.4320970625,7.376803579990167,2.6666666666666665,710619391047.0972,6.725862027583599,0.013951432631746457,0.01378484433850256,0.004660913364725905,0.0053145054333548665,0.012600415728618636,0.01631247359156486,0.006075433019331762,0.02028922828770313,0.43394384541583286,0.04495909703405826,0.14043961795499055,0.13142942217351794,0.09877573428317196,0.021144433971367862,0.03883363494621198,0.041016103957226595,0.21489980887579274,420744169.55611795,0.6280151646378321,-747.9268064976441,0.004115226337448559,3016143.4320970625,-7.376803579990167,-2.6666666666666665,-710619391047.0972
34,746.9820425768617,0.004115226337448559,1999207.4613511513,7.375488926356499,2.0,-64395266400.9917,18.38804477714644,0.020270477593449573,0.005755973450310391,0.03863265706305487,0.010417002361635005,0.013834584386355432,0.01841563599644272,0.015336709471682962,0.049974265821516595,17.42987709218602,0.05486759475806085,0.30808862881869836,0.18251735417858073,0.10250627107071704,0.04061723238555945,0.05484423930756942,0.01854706259470186,0.19072503615337516,541634481.4346284,0.6480510687618513,-746.9820425768617,0.004115226337448559,1999207.4613511513,-7.375488926356499,-2.0,64395266400.9917
35,748.161769737204,0.005658436213991769,3415805.530963333,7.37864347686807,2.3333333333333335,1104740664184.5454,1.3291078735978452,0.023741415812201946,0.009115586564320901,0.03986314303517599,0.006678717767302033,0.01842035298224114,0.014804688674413615,0.004575005310657887,0.048979838608126644,1.2343229159467992,0.05624266899284095,0.31686813691273885,0.23931325246344332,0.07951587836551054,0.10584102586996806,0.05684573799799152,0.04389198213836293,0.31004522154278635,299377620.3042361,0.6491578242279488,-748.161769737204,0.005658436213991769,3415805.530963333,-7.37864347686807,-2.3333333333333335,-1104740664184.5454
36,747.4485911096336,0.0036008230452674894,2226881.0225487896,7.374981055672045,2.3333333333333335,758690197186.1442,14.272191260530123,0.016432272293239406,0.00877524339615458,0.03985106987377377,0.002423419327613528,0.002545319259196258,0.012265443890424119,0.015144233254316592,0.017935251345791457,0.1395747447021085,0.05843048008066018,0.04897196672369611,0.18578607622950224,0.10091837715749007,0.0676500104639013,0.055535544137435645,0.025163663455072597,0.30213879190506465,270161001.78275484,0.6424037094172834,-747.4485911096336,0.0036008230452674894,2226881.0225487896,-7.374981055672045,-2.3333333333333335,-758690197186.1442
37,747.9022954023322,0.0036008230452674894,3185190.45398137,7.377338117077912,2.3333333333333335,466013197302.4005,5.355099690047426,0.02097557921624025,0.0078291949660242,0.01576987376867725,0.013554063553425783,0.01513847078928619,0.01456750706042741,0.015633110995184926,0.048938493202411476,8.11408496995448,0.11080351392663484,0.2664563622678478,0.04901881737398099,0.1007138772049991,0.04856513788278938,0.020251083210805466,0.04306591115063292,0.3220161285820206,497684463.38143075,0.6987236173591892,-747.9022954023322,0.0036008230452674894,3185190.45398137,-7.377338117077912,-2.3333333333333335,-466013197302.4005
38,748.17741078693,0.004115226337448559,2952513.211606045,7.376552063490754,2.0,1091638797996.3943,3.1708230236300605,0.009844523595498292,0.005552765784069446,0.04332102651042472,0.015435013221160915,0.011654817595429157,0.006872123682850115,0.008966835964862445,0.04790344826917919,0.35748400726726803,0.10424974997468953,0.3191062597709425,0.21596286198117756,0.08171986177235793,0.059434062493278754,0.0672218670508128,0.038587310601693854,0.32199660159015364,442745311.2109287,0.6282682271617855,-748.17741078693,0.004115226337448559,2952513.211606045,-7.376552063490754,-2.0,-1091638797996.3943
39,747.5872037609042,0.0030864197530864196,1326052.8135591848,7.373868695728339,2.0,644976348096.1172,12.870958181051183,0.00681598298371263,0.013815255500907156,0.04342274770498684,0.01815248284740563,0.01942762327689161,0.0010513360702580636,0.019591863431655143,0.04418467388858442,3.835408363571191,0.12651309509309125,0.06745819109463441,0.12321685625930934,0.09967436757595592,0.10850685777942427,0.0880784881064055,0.04826153172368633,0.2718002246601731,437338464.0474601,0.7164303823085376,-747.5872037609042,0.0030864197530864196,1326052.8135591848,-7.373868695728339,-2.0,-644976348096.1172
40,747.1868634215264,0.005658436213991769,3604412.2039076993,7.382168687531662,2.6666666666666665,710660034346.6475,19.87146003006466,0.024773276310880346,0.014153939451130328,0.028995977932036975,0.003718858962444275,0.016396642096560558,0.005135900163778968,0.011221707364709965,0.004409121532912774,2.3510692337070136,0.07976263432738936,0.2992332466038517,0.22528229276306053,0.028318057762184618,0.0828213225000208,0.05256328160703579,0.03528620349919233,0.23008433805898781,256189110.2447402,0.6690297848304192,-747.1868634215264,0.005658436213991769,3604412.2039076993,-7.382168687531662,-2.6666666666666665,-710660034346.6475
41,747.5859896729818,0.004115226337448559,1463543.7258942781,7.3744078279899,2.0,1136703168423.1565,2.889194546395057,0.002517210403882796,0.012601639369100751,0.046669900520763266,0.012882349040219081,0.01042741155670002,0.014621275684410042,0.013104225165153808,0.046432712432449494,1.247712869684806,0.10679211518325425,0.31756801609389207,0.22144075573184316,0.1086987977280661,0.0790687937734397,0.08473503740400574,0.02688289595446192,0.30980244599275747,533497705.58462614,0.7414051084121503,-747.5859896729818,0.004115226337448559,1463543.7258942781,-7.3744078279899,-2.0,-1136703168423.1565
42,747.9187334634598,0.004629629629629629,3219077.2713848082,7.377470806081404,2.6666666666666665,806076767077.8562,2.248593892557296,0.019387639838338126,0.0007200096275513614,0.02373075412094238,0.007652040686684295,0.001100876361248857,0.0150209472092851,0.0030592772056711025,0.02168663497974144,1.4100233223759648,0.07584499406458664,0.1566671414256583,0.1692678067674824,0.09395939642344056,0.06342258403987495,0.07606977820958644,0.011662903421645452,0.28841486476134914,322902823.2576868,0.6105507468642618,-747.9187334634598,0.004629629629629629,3219077.2713848082,-7.377470806081404,-2.6666666666666665,-806076767077.8562
43,748.0231780994683,0.004629629629629629,3359698.5712417914,7.377506149122459,2.6666666666666665,-2953835863.1654053,18.794118440335794,0.0036771732699413164,0.0008574690724812762,0.025726842742661016,0.015530107113594553,0.0021890671603614197,0.008874597115676622,0.004799560679006433,0.022450105114799158,16.132158035613212,0.09936000842409132,0.22515012417619246,0.19748288425740962,0.1000681578677016,0.030421221508830018,0.04309351132870741,0.01005677025724418,0.2733555110796716,450764175.18230706,0.6994326041792385,-748.0231780994683,0.004629629629629629,3359698.5712417914,-7.377506149122459,-2.6666666666666665,2953835863.1654053
44,747.7264941398425,0.004629629629629629,3353691.726345297,7.377688174529722,2.6666666666666665,1046416786913.7356,1.3291078735978452,0.01958486850385967,0.00910805611481222,0.03986314303517599,0.006725106806850954,0.01842035298224114,0.009429578672282127,0.0035769440781667997,0.015493152798540534,1.2343229159467992,0.054309969298767156,0.3160474946149828,0.19125542899027234,0.08191840490097738,0.10984846455253738,0.05684573799799152,0.04389198213836293,0.28518544914831556,299037275.14334875,0.6436942630986536,-747.7264941398425,0.004629629629629629,3353691.726345297,-7.377688174529722,-2.6666666666666665,-1046416786913.7356
