Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,ProduccionBase_recorder,dolar_recorder,mil_recorder,BeneficiosTotales,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,BeneficioMgHe_recorder
2028-10,0.032258,437.49616136719686,848.3057592001328,1102.4179458838778,592.0327833565136,3330.3045943996767,369.499536,2915.985532670489,601.8725544893945,117.1845954512348,-331.05590730000006,760.3,1000.0,0.0,151950.95190609043,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,1968184.7826051656,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.591898463530025,40.77644731
2028-11,0.033333,417.24887864425926,958.7828409395044,1245.9887235162264,632.0094691663871,5311.789639571211,369.499536,3827.632025492543,789.9906080087067,159.67380442131062,-457.08261330000005,760.3,1000.0,0.0,321092.28094500327,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,156401.0318886223,2708055.5100943176,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.591898463530025,40.77644731
2028-12,0.032258,304.19453858222874,915.781183090056,1190.1058077139228,559.6757545405823,5585.525176589971,369.499536,3050.906828156579,629.3370629054608,38.88807011508604,-407.8673764,760.3,1000.0,0.0,384628.1850087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,328460.82550325064,278784.36231902224,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.591898463530025,40.77644731
2029-01,0.032258,215.70107197462565,882.1215662112719,1146.3633654443627,501.705077682816,6049.173828322391,369.499536,2928.608856610431,603.9692018243995,24.742690963199816,-410.3825726,760.3,1000.0,0.0,429059.3850087007,0.0,7.275957614183426e-12,0.0,-4.656612873077393e-10,0.0,0.0,6357.257117902671,390985.4421266034,-3.6670826375484467e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,71.01347291
2029-02,0.035714,196.1509352284944,874.685422753128,1136.6997059589496,489.55411820528644,5182.56545263015,369.499536,2635.7372874398097,543.5722816419603,22.26842186688023,-395.3897139,760.3,1000.0,0.0,435292.7521320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,435416.64212660294,4.6566128730773926e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,71.01347291
2029-03,0.032258,166.829235872112,820.2848262151648,1066.0032698687517,458.25295985337067,2173.1120630078776,369.499536,1754.4721798927105,362.38152109463977,14.845614577919886,-245.5563326,760.3,1000.0,0.0,255355.63740522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,446309.2393091499,-2.3283064365386963e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,71.01347291
2029-04,0.033333,146.64455605657437,577.2479081263485,750.1640136717285,329.35905241680126,1600.10225430696,282.3187597631999,1159.4968089536903,241.58768072975974,9.89707638527987,-172.8948014,760.3,1000.0,0.0,167577.15242000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,259169.99167596197,-2.561137080192566e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-05,0.032258,289.2048984343728,910.079682585336,1182.6964079701372,574.8600266172289,2744.1409297551127,141.15937988159996,1926.6615454250552,403.0327969020036,162.3278709985468,-269.41690869999996,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,170852.06111255588,3101712.3307463974,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-06,0.033333,568.40935802904,1016.2786541148001,1320.7075564019044,713.71002273984,4479.487886516603,141.15937988159996,10655.990856,2201.1706011818983,850.4752032000002,-731.5723347999999,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,23179771.752000004,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,64.48920768
2029-07,0.032258,728.342257621968,1077.1111690221599,1399.7626086631965,744.7826488193278,4720.076783040328,141.15937988159996,3822.6908521518253,814.6084941944,391.82669509331123,-446.46236150000004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,-9.313225746154785e-10,0.0,0.0,1271.4514235805327,1637.4543462771999,7624792.457566022,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-08,0.032258,482.8512165436079,983.73552552396,1278.4160493778609,671.8966443907201,3595.4113566281612,141.15937988159996,5208.391480093587,1075.6400780529427,537.3805796915312,-450.80175360000004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235796014,10493442.810806004,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-09,0.033333,432.3982814117999,964.545109191,1253.47709414268,635.8333657415039,3407.0569875713545,211.73906982239993,4413.293173419679,911.2942641039757,414.5359984613769,-421.46823009999997,760.3,1000.0,0.0,21722.280315001088,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,8023594.8555349745,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,53.68783265
2029-10,0.032258,434.2593406429871,965.2529867678641,1254.397018280599,637.5756668706432,3525.746855842161,369.499536,3043.2606567664016,628.1653585562259,131.84573228508657,-354.51552169999997,760.3,1000.0,0.0,195412.74390609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,24178.46183441689,2257133.960934707,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2029-11,0.033333,301.7354963795568,914.8458550754161,1188.8902997706562,554.6509487430911,4751.219370174645,369.499536,2634.7990743886457,543.5722816419596,22.268421866879915,-376.0456156,760.3,1000.0,0.0,360825.39454500325,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,199862.8238886223,-1.5861587598919868e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2029-12,0.032258,225.80718452202234,885.965554807488,1151.3588307778025,508.31241366931204,5962.442229765247,369.499536,2928.109059651813,603.9692018243996,24.742690963199912,-408.3929478,760.3,1000.0,0.0,430691.3082087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,368193.9391032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5583947769151179,42.32229815
2030-01,0.032258,175.0893138860976,866.6743668819121,1126.28891755851,480.73830412607987,5831.550507621398,369.499536,2928.6088566104345,603.9692018244,24.742690963200072,-390.1285734,760.3,1000.0,0.0,443908.4346087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,437048.56532660336,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-02,0.035714,167.06612527371362,863.6226449278319,1122.3230443912712,477.54171769167357,2612.7295840496477,369.499536,2624.802751338111,543.5722816419601,22.268421866880033,-326.5099123,760.3,1000.0,0.0,444128.6209320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,450265.69172660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-03,0.032258,130.609697766768,637.4773704203691,828.435367347874,354.49011425944013,1693.1241307518198,369.499536,1719.1403757359658,362.3815210946398,14.845614577919925,-198.2348921,760.3,1000.0,0.0,255355.72380522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,455145.10810914997,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,73.58438308
2030-04,0.033333,122.55645975883198,469.2505496462968,609.815766821768,267.5486552571274,1318.7250197615815,282.3187597632,1130.687328045007,241.5876807297599,9.897076385279973,-151.4146084,760.3,1000.0,0.0,164072.7684200015,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,259170.07807596197,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-05,0.032258,207.83664433540798,556.9550676634311,723.7924003039583,363.4167124167547,1982.3628938816562,141.1593798816,10218.980356960086,2201.0856717345696,850.4752032,-556.3705452,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,167347.6771125559,23178838.4056,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-06,0.033333,203.965280541792,831.9512117341543,1081.1643513776883,500.657902829709,2492.6204269062036,141.1593798816,502.8858262909024,120.79384036488017,4.948538192640102,-189.5969356,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,62.01380671
2030-07,0.032258,439.7774113128527,967.3518552129358,1257.1246082029852,676.5918861356928,3743.318093781481,141.1593798816,522.4303923740662,120.79384036488007,4.948538192640028,-257.46238289999997,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-08,0.032258,644.188925378592,969.1896905283725,1259.5129718458618,689.6574620291752,4017.3001822193355,141.1593798816,554.4523777634507,120.79384036488007,4.9485381926400285,-271.3405166,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-09,0.033333,431.54838434093756,692.7063114923587,900.2082807220955,526.0014030990227,2555.341726962311,211.73906982239993,3064.253852283553,636.5311970902661,261.32529822044626,-309.7324635,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,5004040.066052802,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,48.79257724
2030-10,0.032258,366.41181207264475,895.2746555899156,1163.4564968036302,575.3661055107307,2918.7902553511203,369.499536,2173.186769228704,448.4233829643945,31.619765809982972,-286.7725368,760.3,1000.0,0.0,226398.37590609046,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,281829.3860945186,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2030-11,0.033333,303.67969227177116,915.5853547399441,1189.8513184744775,553.753721070144,4713.049101817468,369.499536,2634.799074388646,543.5722816419599,22.26842186687992,-374.8648681,760.3,1000.0,0.0,363425.6889450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.5445582473985,230848.45588862232,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2030-12,0.032258,210.5365825257552,880.157186886024,1143.8105512058755,498.72119482644484,5304.312716857315,369.499536,2928.109059651814,603.9692018244,24.74269096320005,-384.15177589999996,760.3,1000.0,0.0,432818.1306087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,370794.2335032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.5267875253916207,39.17196414
2031-01,0.032258,169.39244931269758,864.507491898912,1123.4729495636695,477.0849790844927,3631.4764206929103,369.499536,2908.5753896084952,603.9692018243999,24.742690963200022,-328.10046289999997,760.3,1000.0,0.0,444655.1898087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,439175.38772660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-02,0.035714,153.016530383376,858.27870260712,1115.3783103113376,469.4635549505663,2253.3599035371585,369.499536,2572.6436225030457,543.5722816419596,22.268421866879837,-299.10647420000004,760.3,1000.0,0.0,447158.8417320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,451012.4469266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-03,0.032258,116.06579031960001,527.8007636982131,685.9048490968147,293.0491552184805,1388.7110296849878,369.499536,1676.9208654618244,362.38152109463965,14.84561457791985,-176.4641379,760.3,1000.0,0.0,264813.2406052204,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,458175.32890914986,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,72.19033435
2031-04,0.033333,160.29249069303359,424.2927901327923,551.3907940370126,264.6104514713858,1394.2388562566716,282.3187597632,8356.417016486173,1846.3064944643613,850.4752032000002,-470.14635080000005,760.3,1000.0,0.0,136297.6740200015,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,268627.59487596195,17635326.43760556,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-05,0.032258,179.94279209100478,726.0634840116373,943.5576806411425,434.1570800856288,2163.256889574306,141.1593798816,479.06751830957927,120.79384036488001,4.948538192639991,-168.55132690000002,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,139572.5827125559,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-06,0.033333,272.32915789236955,641.8526472870628,834.121269728876,433.3015572906858,2275.419138333783,141.1593798816,498.4750709086476,120.79384036488011,4.948538192640056,-179.80653080000002,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,61.90674824
2031-07,0.032258,468.76856731816326,978.3790105659839,1271.4549764946162,694.3512726646271,3724.6838850655417,141.1593798816,520.2892313229066,120.79384036488038,4.948538192640216,-255.54184280000004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-08,0.032258,411.6897404671393,711.906633147604,925.1601084444999,529.4315156769192,2833.0601857218794,141.15937988159996,553.8027592507374,120.79384036488001,4.948538192640001,-200.289023,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-09,0.033333,423.18714002859355,633.8414143360926,823.710251203983,471.99736580379454,2523.3609438693184,211.73906982239993,857.0485238418566,181.19076054732,7.4228072889600005,-203.2688408,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,48.64628322
2031-10,0.032258,324.23798623867197,620.8137936222608,806.7801729729472,425.30003370644005,2282.949542055738,369.499536,2038.177177453388,422.7784412770801,17.319883674240003,-234.6836042,760.3,1000.0,0.0,218549.79990609043,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2031-11,0.033333,266.42845825247514,901.4163735324237,1171.4379822585472,539.4785475889151,4821.403325935864,369.499536,2607.9512485379246,543.5722816419601,22.26842186688,-373.9452184,760.3,1000.0,0.0,359789.37214500323,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,222999.8798886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2031-12,0.032258,193.5616789784304,873.7005661674478,1135.419833032943,492.4033342034688,4139.083547719657,369.499536,2899.8189649309834,603.9692018243999,24.742690963200005,-345.3366893,760.3,1000.0,0.0,432541.3050087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,367157.9167032506,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4969693635770006,38.33577851
2032-01,0.032258,152.85576611717278,858.2175538713362,1115.2988443134177,470.46265849094397,3352.371255952115,369.499536,2863.760630148408,603.9692018243999,24.742690963200005,-316.4419153,760.3,1000.0,0.0,445076.8218087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,438898.5621266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-02,0.035714,138.39599697755042,852.7175965518479,1108.151360537855,463.70849281585913,2172.876506758252,369.499536,2522.620826663705,543.5722816419601,22.26842186688,-293.2885003,760.3,1000.0,0.0,447574.7713320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,451434.07892660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-03,0.032258,104.98607735631839,523.6867639843988,680.5584901163612,288.728682184843,1363.7489581862026,369.499536,1633.1652454783969,362.38152109464,14.845614577920001,-173.4274697,760.3,1000.0,0.0,265618.22940522037,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,458591.2585091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,75.50517455
2032-04,0.033333,94.06712865923997,379.7432275897125,493.4962946821158,212.98957790532745,1033.8327249699985,282.3187597631999,4855.78831311608,1109.1975789461999,493.68524153584093,-303.8875729,760.3,1000.0,0.0,178536.81962000148,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,269432.58367596194,9534744.432849376,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-05,0.032258,136.48435459718397,560.2429321936515,728.0651531674632,331.99162009733396,1683.9819411088374,141.15937988159996,479.0675183095794,120.79384036488001,4.948538192640001,-137.23373999999998,760.3,1000.0,0.0,26942.54580174014,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,181811.72831255588,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-06,0.033333,226.46426463809277,599.9528161206229,779.670235645432,399.18579435088367,2098.400333828883,141.15937988159996,3070.8318573639976,756.2324980280836,359.27564175448333,-284.42273819999997,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,28213.997225320672,6983259.660852851,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,61.27652916
2032-07,0.032258,309.78122203860477,613.4143547729809,797.1642130570222,442.1398791855844,2360.1140053178774,141.15937988159996,478.9292773604868,120.79384036488001,4.948538192640001,-169.6692591,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-08,0.032258,343.95639959989444,512.6038538121744,666.1556655051038,396.93168467271755,2123.649597952064,141.15937988159996,508.51501564033583,120.79384036488001,4.948538192640001,-154.68617509999999,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-09,0.033333,350.9093289073679,556.006693463202,722.5599381564285,425.0427103932636,2299.760645938505,211.73906982239993,795.7745714618417,181.19076054732,7.4228072889600005,-183.8128303,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,47.39455511
2032-10,0.032258,296.18186725828804,736.9558162825093,957.7128392472347,483.28627898711864,2516.4840146237757,369.4995359999999,1905.0435507029038,422.7784412770801,17.319883674240003,-247.4537145,760.3,1000.0,0.0,241474.31190609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2032-11,0.033333,218.83722722373597,883.3144427953201,1147.913571297874,512.5941191806847,4460.496992962126,369.4995360000001,2432.6898693685926,543.5722816419601,22.26842186688,-352.1389356,760.3,1000.0,0.0,391716.33214500325,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,245924.3918886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2032-12,0.032258,175.50449636797433,866.832286825728,1126.4941428303975,483.9141650974848,3452.38647780076,369.499536,2686.260623125513,603.9692018243999,24.742690963200005,-314.8491971,760.3,1000.0,0.0,425304.52740870067,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,399084.8767032507,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.46883902224245333,37.85465152
2033-01,0.032258,142.40208222789116,854.2413620893439,1110.1315739875888,467.16448809703684,2545.2940852589427,369.499536,2594.3016842104234,603.9692018243999,24.742690963200005,-280.858109,760.3,1000.0,0.0,444877.4970087007,0.0,7.275957614183426e-12,0.0,0.0,0.0,0.0,6357.257117902671,431661.78452660335,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-02,0.035714,132.8588950238352,695.4035840946491,903.7135283164412,383.6954428126255,1792.433238192826,369.4995360000001,1064.0224511804026,264.78981883712135,22.26842186688,-199.4088581,760.3,1000.0,0.0,475613.1265320807,0.0,0.0,1361677.0044671241,1856961.1280760982,0.0,0.0,54717.60717706921,451234.75412660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-03,0.032258,107.04245765859362,492.6013811292413,640.1614003376606,275.64005891283887,1345.015068975732,369.499536,588.3922747171696,147.95008089288584,10.748183705044276,-129.98171670000002,760.3,1000.0,0.0,286392.41820522037,0.0,0.0,1030655.7097577718,1010733.598241563,0.0,0.0,32948.4342707416,3748968.866252372,0.0,1.574074074074074e-05,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9999,0.4423009643796729,81.05911495
2033-04,0.033333,368.8573320473184,940.3764999850082,1222.0687154693321,664.6521706965503,3619.1990682996707,282.3187597632,3457.0160572590353,873.0409365267296,362.00187904873974,-392.98045079999997,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,2360730.160475297,6939461.4188839,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-05,0.032258,228.46805849815195,886.9776521072401,1152.6741044443154,537.7658264633088,3204.7871643857766,141.1593798816,479.0675183095791,120.79384036487994,4.948538192639971,-214.7127011,760.3,1000.0,0.0,13907.723401740135,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,3274.9086925543997,-5.7616489357315e-10,1.574074074074074e-05,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-06,0.033333,295.187733088776,747.3642162432702,971.2391023666776,478.3577878692195,2451.9646260562286,141.1593798816,510.6581121346498,120.79384036487984,4.948538192639911,-203.2010316,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,15179.174825320668,-1.7403181118424982e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,63.08831268
2033-07,0.032258,272.5359978984191,629.5337669447046,818.1122368827272,411.1086824449737,2134.671759293445,141.1593798816,531.8842602962523,120.79384036488014,4.948538192640078,-165.4111004,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,1.5193108993116766e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-08,0.032258,238.91473086180477,496.1401757289671,644.7602500227235,330.4844880114629,1719.5803347936792,141.1593798816,546.9435633017371,120.79384036488007,4.94853819264003,-136.1541122,760.3,1000.0,0.0,6976.7154017401335,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,5.879883246961981e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-09,0.033333,218.6954942413824,435.5621619356518,566.0359353431663,290.1740465224881,1516.573650327187,211.73906982239993,833.6405550042754,181.19076054732002,7.422807288960042,-140.8568101,760.3,1000.0,0.0,74945.19871500108,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,8248.166825320666,8.039933163672686e-10,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,47.65473972
2033-10,0.032258,221.3959332549888,604.8185416048926,785.993501797322,381.99802221900296,1951.6854111297714,369.499536,1954.1482896360733,422.77844127708033,17.319883674240167,-215.3862034,760.3,1000.0,0.0,269630.60310609045,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,77401.38023441688,3.356035449542105e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,38.00785364
2033-11,0.033333,194.5117407011328,874.061934241536,1135.8894498493135,505.4614462235519,3405.0837890178314,369.499536,2475.133247427282,543.5722816419599,22.268421866879926,-316.6886527,760.3,1000.0,0.0,389803.3497450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,274080.68308862235,-1.4306351658888161e-09,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.4423009643796729,38.00785364
